budget,genres,id,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,release_quarter,season,main_genre,genre_count,keywords
50000000,"['Action', 'Thriller', 'Mystery']",225574,en,19.650229,"['StudioCanal', 'Silver Pictures', 'TF1 Films Production', 'Canal+', 'Anton Capital Entertainment (ACE)', 'TF1', 'LOVEFiLM International']","['France', 'United Kingdom', 'United States of America']",222809600.0,106.0,Non-Stop,6.8,2302.0,2014,1,26,1,Winter,Action,3,"['airplane', 'conspiracy', 'airplane crash', 'cell phone', 'hijack', 'one night', 'mystery killer']"
110000000,"['Action', 'War']",53182,en,12.904677,"['Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Warner Bros.', 'Nimar Studios', 'Cruel and Unusual Films']",['United States of America'],337580051.0,102.0,300: Rise of an Empire,6.1,2438.0,2014,3,5,1,Spring,Action,2,"['based on graphic novel', 'ancient greece', 'duringcreditsstinger', 'sea battle', 'hand to hand combat', 'minions', 'naval warfare', '3d']"
145000000,"['Animation', 'Adventure', 'Family']",82703,en,9.493838,"['Pacific Data Images (PDI)', 'DreamWorks Animation', 'Classic Media Productions', 'Bullwinkle Studios']",['United States of America'],272912430.0,92.0,Mr. Peabody & Sherman,6.7,861.0,2014,2,7,1,Winter,Animation,3,"['father son relationship', 'egypt', 'intelligence', 'adoption', 'time travel', 'boy', 'child prodigy', 'friendship', 'growing up', 'children', 'talking animal', 'talking dog', 'dog', 'first love', 'ancient egypt', 'time traveler', 'duringcreditsstinger', 'new school', 'george washington', 'gags', 'trouble', 'time paradox', 'prodigy']"
13300000,"['Thriller', 'Science Fiction', 'Drama']",97370,en,6.707974,"['Scottish Screen', 'UK Film Council', 'FilmNation Entertainment', 'Nick Wechsler Productions', 'Creative Scotland', 'British Film Institute', 'Film4', 'Silver Reel', 'JW Films', 'A24']","['United Kingdom', 'Switzerland', 'United States of America']",5380251.0,108.0,Under the Skin,6.0,1118.0,2014,3,14,1,Spring,Action,3,"['male nudity', 'scotland', 'edinburgh', 'alien', 'very little dialogue']"
66000000,"['Action', 'Crime', 'Drama', 'Thriller']",136797,en,18.271383,"['DreamWorks SKG', 'Reliance Entertainment', 'Bandito Brothers', 'Touchstone Pictures', 'Electronic Arts', 'Revolution Sun Studios']","['Philippines', 'United States of America', 'United Kingdom', 'France']",203277636.0,130.0,Need for Speed,6.1,1560.0,2014,3,13,1,Spring,Action,4,"['street race', 'super cars', 'super speed', 'car', 'based on video game', 'duringcreditsstinger', '3d']"
6000000,"['Comedy', 'Drama', 'Romance']",242042,en,5.939334,['WhiteFlame Productions'],['United States of America'],15071.0,90.0,Barefoot,6.3,210.0,2014,2,2,1,Winter,Comedy,3,"['naivety', 'remake', 'family']"
6000000,"['Comedy', 'Drama', 'Crime']",177494,en,7.510159,"['Warner Bros.', 'Warner Bros. Interactive Entertainment', 'Rob Thomas Productions', 'Spondoolie Productions', 'WARNER BROS DIGITAL DISTRIBUTION', 'In The Groove']",['United States of America'],3485127.0,107.0,Veronica Mars,6.5,482.0,2014,3,13,1,Spring,Comedy,3,"['california', 'sequel', 'murder', 'based on tv series', 'private detective', 'high school reunion', 'duringcreditsstinger', 'crowdfunding']"
9500000,['Comedy'],209403,en,5.847166,"['Darko Entertainment', 'Aggregate Film']",['United States of America'],7800000.0,88.0,Bad Words,6.4,335.0,2013,9,6,3,Fall,Comedy,1,"['competition', 'satire', 'spelling bee', 'estranged father', 'unlikely friendship', 'anger issues']"
22000000,['Drama'],235260,en,6.477292,"['Hearst Entertainment Productions', 'LightWorkers Media']",['United States of America'],67800064.0,138.0,Son of God,5.9,83.0,2014,2,28,1,Winter,Drama,1,"['biography', 'resurrection']"
30000000,"['Animation', 'Science Fiction']",192577,ja,7.857666,['Toei Animation Company'],['Japan'],17137302.0,115.0,Space Pirate Captain Harlock,6.4,365.0,2013,9,7,3,Fall,Animation,2,[]
170000000,"['Action', 'Adventure', 'Science Fiction']",100402,en,18.717704,['Marvel Studios'],['United States of America'],714766572.0,136.0,Captain America: The Winter Soldier,7.6,5881.0,2014,3,20,1,Spring,Action,3,"['washington d.c.', 'future', 'shield', 'marvel comic', 'superhero', 'based on comic', 'captain america', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'political thriller']"
125000000,"['Drama', 'Adventure']",86834,en,14.924487,"['Paramount Pictures', 'Regency Enterprises', 'Protozoa Pictures', 'Disruption Entertainment']",['United States of America'],362637473.0,139.0,Noah,5.5,2408.0,2014,3,20,1,Spring,Drama,2,"['bible', 'god', 'noah', '3d']"
290000,"['Adventure', 'Drama']",142159,en,0.140491,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],596000.0,85.0,Across to Singapore,7.7,3.0,1928,4,7,2,Spring,Adventure,2,"['mutiny', 'arranged marriage', 'ship', 'rejection', 'engagement', 'silent film', 'singapore', 'barroom brawl', 'sea voyage', 'port', 'brothers', 'drunkard', 'childhood sweethearts', 'fury']"
5000000,"['Horror', 'Thriller']",155084,en,9.067788,"['Sahamongkol Film International', 'Dimension Films', 'IM Global', 'Automatik Entertainment', 'Radius-TWC', 'Little Magic Films']",['United States of America'],13809.0,93.0,13 Sins,6.2,355.0,2014,4,18,2,Spring,Horror,2,[]
70000000,"['Action', 'Adventure']",188207,en,6.599539,['Millennium Films'],['United States of America'],61279452.0,99.0,The Legend of Hercules,4.4,542.0,2014,1,10,1,Winter,Action,2,"['mythology', 'zeus', 'ancient greece', 'demigod', 'city of argos', 'mistaken parentage']"
50000000,"['Comedy', 'Adventure', 'Crime', 'Family']",145220,en,7.244956,"['Buena Vista', 'Disney']",['United States of America'],80383290.0,112.0,Muppets Most Wanted,6.2,318.0,2014,3,20,1,Spring,Comedy,4,"['musical', 'the muppets']"
25500000,"['Thriller', 'Crime', 'Drama']",190955,en,14.934555,"['Wild Bunch', 'LGM Productions', 'Les Productions du Trésor', 'Mars Distribution', 'Canal+', 'France Télévision', 'Worldview Entertainment', 'Ciné+', 'M6', 'France 3 Cinema', 'Caneo Films', 'Grisbi Productions', 'France 4', 'W9', 'Chi-Fou-Mi Productions', 'Treasure Company']","['France', 'United States of America']",2415472.0,128.0,Blood Ties,6.0,175.0,2013,8,22,3,Summer,Action,3,[]
1500000,"['Comedy', 'Drama']",138222,en,5.875708,['KODA Entertainment'],['United States of America'],1938.0,90.0,Best Man Down,6.1,65.0,2012,10,20,4,Fall,Comedy,2,[]
200000,['Horror'],193612,en,6.322844,"['Hammer Film Productions', 'Exclusive Media Group', 'Travelling Picture Show Company']","['United Kingdom', 'United States of America']",17834867.0,98.0,The Quiet Ones,5.1,253.0,2014,4,1,2,Spring,Horror,1,"['male nudity', 'female nudity', '1970s', 'experiment', 'nudity', 'poltergeist', 'adrenalin', 'possession', 'mad doctor', 'blood', 'paranormal phenomena', 'scream', 'death', 'skepticism', 'seance', 'locked door']"
25000000,['Drama'],200505,en,5.596449,"['Summit Entertainment', 'Lionsgate']",['United States of America'],28831145.0,109.0,Draft Day,6.5,309.0,2014,4,11,2,Spring,Drama,1,"['sport', 'duringcreditsstinger']"
4500000,"['Action', 'Crime', 'Thriller']",180299,id,8.434884,"['Pt. Merantau Films', 'XYZ Films']",['Indonesia'],2627209.0,150.0,The Raid 2,7.6,832.0,2014,3,27,1,Spring,Action,3,"['prison', 'undercover', 'fight', 'police', 'gangster', 'violence', 'outnumbered']"
200000000,"['Action', 'Adventure', 'Fantasy']",102382,en,26.23687,"['Columbia Pictures', 'Marvel Enterprises', 'Avi Arad Productions', 'Matt Tolmach Productions']",['United States of America'],705717432.0,142.0,The Amazing Spider-Man 2,6.5,4274.0,2014,4,16,2,Spring,Action,3,"['obsession', 'marvel comic', 'sequel', 'based on comic', 'electrocution', 'medical experiment', 'electricity', 'super powers']"
5000000,['Horror'],157547,en,8.698043,"['Intrepid Pictures', 'Blumhouse Productions', 'Relativity Media', 'WWE Studios', 'MICA Entertainment']",['United States of America'],44030246.0,104.0,Oculus,6.3,1079.0,2013,9,8,3,Fall,Horror,1,"['hallucination', 'supernatural', 'mirror', 'skepticism', 'ghost']"
17000000,['Drama'],249660,en,6.097499,['Pure Flix Entertainment'],['United States of America'],29789000.0,113.0,God's Not Dead,5.9,242.0,2014,3,21,1,Spring,Drama,1,"['christian', 'religion']"
33000000,"['Fantasy', 'Romance']",197796,fr,19.628834,"['Canal Plus', 'Studio Babelsberg', 'Eskwad', 'TF1 Films Production', 'TMC', 'Pathé', '120 Films', 'TF1', 'Ciné+']","['France', 'Germany']",49100000.0,112.0,Beauty and the Beast,5.8,669.0,2014,2,12,1,Winter,Adventure,2,"['based on novel', 'magic', 'castle', 'fairy tale', 'transformation', 'forest', 'love', 'surrealism', 'curse', 'man beast', 'beast', 'giant man', 'healing power', 'based on fairy tale', 'picturesque']"
103000000,"['Animation', 'Adventure', 'Comedy', 'Family']",172385,en,8.18534,"['Blue Sky Studios', 'Twentieth Century Fox Animation']",['United States of America'],500188435.0,102.0,Rio 2,6.3,997.0,2014,3,19,1,Spring,Animation,4,"['bird', 'sequel', 'jungle', 'audition', 'amazon rainforest', 'parrots']"
100000000,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",157353,en,9.730176,"['Alcon Entertainment', 'Syncopy', 'DMG Entertainment', 'Straight Up Films']","['China', 'United Kingdom', 'United States of America']",103039258.0,119.0,Transcendence,5.9,2339.0,2014,4,16,2,Spring,Action,4,"['artificial intelligence', 'technology', 'nanotechnology', 'computer virus', 'super computer', 'resurrection', 'love', 'mind control', 'terrorism', 'scientist', 'extremist', 'moral dilemma', 'computer scientist', 'mind transfer', 'quantum computer', 'mind uploading']"
12000000,['Drama'],236751,en,7.88371,"['TriStar Pictures', 'Screen Gems', 'Roth Films']",['United States of America'],101332962.0,99.0,Heaven is for Real,6.1,234.0,2014,4,16,2,Spring,Drama,1,"['based on novel', 'faith', 'based on true events']"
40000000,"['Comedy', 'Romance']",193610,en,9.389354,"['Twentieth Century Fox Film Corporation', 'LBI Productions']",['United States of America'],196781193.0,109.0,The Other Woman,6.2,1467.0,2014,4,16,2,Spring,Comedy,2,"['infidelity', 'revenge', 'unfaithful boyfriend', 'woman', 'sitting on a toilet', 'public toilet', 'marital infidelity', 'laxative', 'unfaithful husband']"
28000000,"['Action', 'Crime', 'Drama']",254473,en,7.482959,"['Canal+', 'EuropaCorp', 'Ciné+', 'D8']","['Canada', 'France']",68896829.0,90.0,Brick Mansions,5.7,628.0,2014,4,22,2,Spring,Action,3,"['martial arts', 'atomic bomb', 'ghetto', 'parkour', 'cops', 'remake', 'undercover cop', 'gangster', 'remake of french film']"
2000000,"['Drama', 'Thriller']",210479,en,12.792394,"['IM Global', 'Shoebox Films', 'A24']","['United Kingdom', 'United States of America']",4635300.0,85.0,Locke,6.9,780.0,2014,4,10,2,Spring,Drama,2,"['london england', 'england', 'cheating husband', 'pregnancy', 'construction site', 'one night', 'road movie', 'driving', 'husband wife relationship', 'project manager', 'driving at night', 'car phone']"
130000000,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",76649,en,12.204174,"['Impact Pictures', 'TriStar Pictures', 'Don Carmody Productions', 'FilmDistrict', 'Constantin Film International']","['Canada', 'Germany', 'United States of America']",117831631.0,105.0,Pompeii,5.2,1294.0,2014,2,18,1,Winter,Action,5,"['gladiator', 'arena', 'gladiator fight', 'lava', 'roman', 'forbidden love', 'natural disaster', 'epic', 'disaster', 'slave', 'town in panic', 'vulcan', 'volcanic eruption', 'pompeii', '3d']"
18000000,['Comedy'],195589,en,11.90575,"['Universal Pictures', 'Point Grey Pictures', 'Good Universe']",['United States of America'],268157400.0,96.0,Neighbors,6.2,2773.0,2014,5,8,2,Spring,Comedy,1,"['alcohol', 'baby', 'party', 'family', 'fraternity', 'fraternity house', 'neighbor neighbor relationship', 'bathroom humor']"
750000,"['Thriller', 'Horror', 'Science Fiction']",49158,en,0.950176,"['American International Pictures (AIP)', 'Samuel Z. Arkoff', 'Esse Ci Cinematografica']","['Italy', 'United States of America']",3000000.0,102.0,Tentacles,3.8,17.0,1977,2,25,1,Winter,Action,3,"['octopus', 'killer whale']"
10900000,['Drama'],205601,en,13.454169,"['Isle of Man Film', 'DJ Films', 'British Film Institute (BFI)', 'Pinewood Studios', 'Metrol Technology']",['United Kingdom'],16505460.0,105.0,Belle,7.2,230.0,2013,9,8,3,Fall,Drama,1,"['victorian england', 'trial', 'slave', 'black woman', 'high society', 'caribbean', 'woman director', 'social issues']"
16000000,"['Drama', 'Romance']",152599,en,6.985915,"['Kingsgate Films', 'Worldview Entertainment']",['United States of America'],5867686.0,117.0,The Immigrant,6.2,256.0,2013,7,3,3,Summer,Drama,2,"['new york', 'corruption', 'sister sister relationship', 'magic', 'immigrant', 'nudity', 'nightmare', 'ship', 'quarantine', 'love', 'murder', 'money', 'escape', 'doctor', 'prostitution', 'poland', 'illness']"
1400000,"['Action', 'Drama']",19703,hi,3.143929,['UTV Motion Pictures'],['India'],3500000.0,103.0,A Wednesday!,7.0,61.0,2008,9,5,3,Fall,Action,2,"['bomb', 'terror', 'police']"
5000000,['Comedy'],252680,en,6.127302,"['TriStar Pictures', 'Provident Films', 'Pure Flix Entertainment', 'Affirm Films', 'FourBoys Entertainment']",['United States of America'],10429707.0,98.0,Moms' Night Out,5.5,122.0,2014,3,25,1,Spring,Comedy,1,"['parent child relationship', 'wife husband relationship', 'stress', 'children', 'mother daughter relationship', 'parenthood', 'parenting', 'duringcreditsstinger']"
40000000,"['Action', 'Science Fiction']",240832,en,36.447603,"['Universal Pictures', 'TF1 Films Production', 'Canal+', 'EuropaCorp', 'Ciné+']","['France', 'United States of America']",126546825.0,89.0,Lucy,6.3,6048.0,2014,7,14,3,Summer,Action,2,"['artificial intelligence', 'telepathy', 'intelligence', 'drug mule', 'telekinesis', 'futuristic', 'drug', 'superpower', 'tough girl', 'imax', 'surgery', 'brain capacity', 'synthetic drug', 'human brain']"
250000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",127585,en,26.058586,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Down Productions', 'Revolution Sun Studios']","['United Kingdom', 'United States of America']",747862775.0,131.0,X-Men: Days of Future Past,7.5,6155.0,2014,5,15,2,Spring,Action,4,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']"
160000000,"['Action', 'Science Fiction', 'Thriller']",124905,en,14.019239,"['Toho Company', 'Legendary Pictures', 'Warner Bros.', 'Disruption Entertainment', 'RatPac-Dune Entertainment']","['Japan', 'United States of America']",529076069.0,123.0,Godzilla,6.1,3232.0,2014,5,14,2,Spring,Action,3,"['monster', 'godzilla', 'remake', 'giant monster', 'gojira', 'kaiju', 'global threat', 'animal horror']"
15000000,['Comedy'],187596,en,7.844705,"['Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'FilmDistrict']",['United States of America'],59209.0,95.0,Walk of Shame,5.8,561.0,2014,5,2,2,Spring,Comedy,1,"['journalist', 'one-night stand', 'blonde', 'woman', 'lost', 'newswoman']"
70000000,"['Animation', 'Music', 'Family']",59981,en,6.660309,"['Prana Animation Studios', 'Summertime Entertainment']","['India', 'United States of America']",18662027.0,88.0,Legends of Oz: Dorothy's Return,5.8,45.0,2013,6,13,2,Summer,Animation,3,[]
11000000,['Comedy'],212778,en,8.720309,"['Prescience', 'Fairview Entertainment', 'Altus Media']",['United States of America'],45967935.0,114.0,Chef,7.2,1203.0,2014,5,8,2,Spring,Comedy,1,"['father son relationship', 'kitchen', 'restaurant owner', 'road trip', 'food', 'chef', 'ex-husband ex-wife relationship', 'twitter', 'social media', 'duringcreditsstinger', 'food truck']"
318000,"['Horror', 'Thriller']",210947,en,8.93232,"['Téléfilm Canada', 'Panorama Films', 'Automatik Entertainment']",['Canada'],121179.0,85.0,Afflicted,6.4,210.0,2014,4,4,2,Spring,Horror,2,"['vampire', 'found footage']"
40000000,['Comedy'],232672,en,10.395472,"['Happy Madison Productions', 'Karz Entertainment', 'Warner Bros.', 'Gulfstream Pictures']",['United States of America'],123494610.0,117.0,Blended,6.6,1028.0,2014,5,21,2,Spring,Comedy,1,"['africa', 'blind date', 'relationship', 'family vacation', 'family']"
8000000,"['Comedy', 'Music', 'Romance', 'Drama']",198277,en,10.289628,"['Likely Story', 'Apatow Productions', 'Exclusive Media Group', 'Sycamore Pictures']",['United States of America'],63464861.0,104.0,Begin Again,7.3,1285.0,2013,9,7,3,Fall,Comedy,4,[]
180000000,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",102651,en,19.467404,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Roth Films']",['United States of America'],758539785.0,97.0,Maleficent,7.0,4607.0,2014,5,28,2,Spring,Adventure,5,"['fairy tale', 'villain', 'sleeping beauty', 'dark fantasy', 'based on fairy tale', 'adaptation', 'retelling', 'literary adaptation', '3d']"
178000000,"['Action', 'Science Fiction']",137113,en,31.982986,"['Village Roadshow Pictures', 'Warner Bros.', 'Viz Media', 'Province of British Columbia Production Services Tax Credit', '3 Arts Entertainment', 'RatPac-Dune Entertainment']","['Australia', 'United States of America']",370541256.0,113.0,Edge of Tomorrow,7.6,4979.0,2014,5,27,2,Spring,Action,2,"['deja vu', 'time warp', 'restart', 'dystopia', 'war', 'alien', 'military officer', 'soldier', 'alien invasion', 'exoskeleton']"
150000000,"['Action', 'Adventure', 'Thriller']",177677,en,17.836882,"['Paramount Pictures', 'Skydance Productions', 'China Movie Channel', 'Bad Robot', 'TC Productions', 'Alibaba Pictures Group', 'Odin']","['China', 'United States of America']",682330139.0,131.0,Mission: Impossible - Rogue Nation,7.1,3274.0,2015,7,23,3,Summer,Action,3,"['london england', 'spy', 'austria', 'villain', 'sequel', 'mission', 'conspiracy', 'vienna opera', 'vienna']"
25000000,['Drama'],198185,en,9.453942,['Walt Disney Pictures'],['United States of America'],38307627.0,124.0,Million Dollar Arm,6.6,264.0,2014,5,9,2,Spring,Drama,1,"['baseball', 'sport', 'duringcreditsstinger']"
12000000,"['Romance', 'Drama']",222935,en,16.274653,"['Fox 2000 Pictures', 'Temple Hill Entertainment', 'TSG Entertainment']",['United States of America'],307166834.0,125.0,The Fault in Our Stars,7.6,3868.0,2014,5,16,2,Spring,Comedy,2,"['amsterdam', 'based on novel', 'support group', 'cancer', 'teenager', 'star crossed lovers', 'teen drama', 'oxygen tank', 'based on young adult novel']"
12700000,['Comedy'],209185,en,15.108283,"['Max Films Productions', 'Morag Loves Company']",['Canada'],3430018.0,112.0,The Grand Seduction,6.7,109.0,2014,5,30,2,Spring,Comedy,1,"['newfoundland', 'doctor', 'bribery', 'new job', 'hospitality']"
